  -1.0000000000000000       -5.3061854963855302       -5.2675540070696387       -5.1684426613161785       -5.1684426613161358       -4.9586094146992288       -4.9586094146992261       -4.8284271247462049       -4.8284271247461730     
 -0.98999999999999999       -5.3060279025644208       -5.2673944705013644       -5.1761877583498270       -5.1603844527258600       -4.9737267563574319       -4.9432002565954551       -4.8439860064590743       -4.8125704029042655     
 -0.97999999999999998       -5.3055551296864030       -5.2669158702068932       -5.1836192907243248       -5.1520136043249849       -4.9885514744242325       -4.9275001064158896       -4.8592460882978550       -4.7964168190506911     
 -0.96999999999999997       -5.3047672035067448       -5.2661182344159956       -5.1907368239830207       -5.1433306065006343       -5.0030827789162542       -4.9115098058186328       -4.8742064289490932       -4.7799673696145462     
 -0.95999999999999996       -5.3036641669522755       -5.2650016101778583       -5.1975399423173130       -5.1343359682794052       -5.0173198969538504       -4.8952302138173600       -4.8888661055878906       -4.7632230692753508     
 -0.94999999999999996       -5.3022460801220861       -5.2635660633598933       -5.2040282485689593       -5.1250302173228448       -5.0312620727059629       -4.9032242139368325       -4.8786622068527326       -4.7461849509007052     
 -0.93999999999999995       -5.3005130202895767       -5.2618116786455360       -5.2102013642319180       -5.1154138999279652       -5.0449085673344189       -4.9172798683199161       -4.8618066788673850       -4.7288540654814533     
 -0.92999999999999994       -5.2984650819038137       -5.2597385595328303       -5.2160589294545536       -5.1054875810221736       -5.0582586589432434       -4.9310322017184260       -4.8446645413852183       -4.7112314820687518     
 -0.92000000000000004       -5.2961023765939377       -5.2573468283316824       -5.2216006030408577       -5.0952518441629193       -5.0713116425282161       -4.9444803658233134       -4.8272367235971210       -4.6933182877061883     
 -0.91000000000000003       -5.2934250331706210       -5.2546366261607522       -5.2268260624525684       -5.0847072915343539       -5.0840668299286715       -4.9576235310888332       -4.8095241724504669       -4.6751155873641999     
 -0.90000000000000002       -5.2904331976305938       -5.2516081129444760       -5.2317350038100585       -5.0965235497811268       -5.0738545439459699       -4.9704608867824271       -4.7915278527472660       -4.6566245038708720     
 -0.89000000000000001       -5.2871270331603366       -5.2482614674083639       -5.2363271418944102       -5.1086811474737290       -5.0626942408306359       -4.9829916410355022       -4.7732487472476377       -4.6378461778437892     
 -0.88000000000000000       -5.2835067201418457       -5.2445968870755388       -5.2406022101477383       -5.1205389851042895       -5.0512270402424368       -4.9952150208921040       -4.7546878567850168       -4.6454567564784295     
 -0.87000000000000000       -5.2795724561565933       -5.2445599606735325       -5.2406145882613542       -5.1320964414359027       -5.0394536188564159       -5.0071302723567701       -4.7358462003879946       -4.6646444330730334     
 -0.85999999999999999       -5.2753244559914894       -5.2482001642391811       -5.2363148060686671       -5.1433529118582886       -5.0273746719669532       -5.0187366604404877       -4.7167248154163088       -4.6835490396733395     
 -0.84999999999999998       -5.2707629516449908       -5.2515226102738852       -5.2316977943817085       -5.1543078083472889       -5.0300334692065212       -5.0149909134871908       -4.7021694421977580       -4.6973247577105006     
 -0.83999999999999997       -5.2658881923341285       -5.2545271068709782       -5.2267638258603881       -5.1649605594274215       -5.0410200018149700       -5.0023030759493405       -4.7205045247222088       -4.6776471017557890     
 -0.82999999999999996       -5.2607004445005847       -5.2572134807866178       -5.2215131919341360       -5.1753106101345807       -5.0516955805640968       -4.9893119105045516       -4.7385531894575239       -4.6576929408682632     
 -0.82000000000000006       -5.2595815774395813       -5.2551999918196719       -5.2159462027936883       -5.1853574219797496       -5.0620595469341536       -4.9760181869248568       -4.7563143567343156       -4.6374633874003077     
 -0.81000000000000005       -5.2616312609106739       -5.2493871352069359       -5.2100631873856340       -5.1951004729151098       -5.0721112616271720       -4.9624226936042479       -4.7737869649912481       -4.6169595729779571     
 -0.80000000000000004       -5.2633624139424526       -5.2432621928277339       -5.2045392573010449       -5.2038644934032563       -5.0818501046054836       -4.9485262375615431       -4.7909699707676898       -4.5961826487666038     
 -0.79000000000000004       -5.2647749379374940       -5.2368255001051747       -5.2136732858721988       -5.1973504872794321       -5.0912754751319333       -4.9343296444440234       -4.8078623487010637       -4.5751337857820937     
 -0.78000000000000003       -5.2658687529567514       -5.2300774097309954       -5.2225020857074531       -5.1905215541768897       -5.1003867918050103       -4.9198337585320351       -4.8244630915252085       -4.5538141752479273     
 -0.77000000000000002       -5.2666437977189338       -5.2310252001995972       -5.2230182916740482       -5.1833780979813291       -5.1091834925957764       -4.9050394427440178       -4.8407712100737541       -4.5322250290173143     
 -0.76000000000000001       -5.2671000295971258       -5.2392421890252949       -5.2156485331921623       -5.1759205412905693       -5.1176650348821227       -4.8899475786451134       -4.8567857332837230       -4.5103675800688778     
 -0.75000000000000000       -5.2672374246177371       -5.2471526281177967       -5.2079685388414534       -5.1681493254058193       -5.1258308954830092       -4.8745590664539682       -4.8725057082021719       -4.4882430831039706     
 -0.73999999999999999       -5.2670559774571402       -5.2547561096396818       -5.1999787304891516       -5.1600649103216796       -5.1336805706892834       -4.8879301999941323       -4.8588748250539595       -4.4658528152646495     
 -0.72999999999999998       -5.2665557014393869       -5.2620522419563862       -5.1916795473252009       -5.1516677747160733       -5.1412135762963480       -4.9030582919519761       -4.8428957920050264       -4.4867868212619326     
 -0.71999999999999997       -5.2690406496112381       -5.2657366285317435       -5.1830714458736455       -5.1484294476325640       -5.1429584159396597       -4.9178890855057666       -4.8266229235579079       -4.5085387520461842     
 -0.70999999999999996       -5.2757209733019357       -5.2645988093432461       -5.1741549000071698       -5.1553277395893309       -5.1339373500054091       -4.9324217002352739       -4.8100571946696249       -4.5300206334081450     
 -0.69999999999999996       -5.2820928698570757       -5.2631423131192614       -5.1649304009595820       -5.1619080266472253       -5.1246051115781910       -4.9466552738815475       -4.7931995990242129       -4.5512311949552506     
 -0.68999999999999995       -5.2881560122140927       -5.2613672277376056       -5.1681699029034149       -5.1553984573393539       -5.1149622539616049       -4.9605889623607355       -4.7760511490536235       -4.5721691866014798     
 -0.67999999999999994       -5.2939100893983753       -5.2592736597047853       -5.1741129820956582       -5.1455595951453796       -5.1050093490892534       -4.9742219397765446       -4.7586128759626680       -4.5928333782460955     
 -0.66999999999999993       -5.2993548065035716       -5.2568617341497061       -5.1797368976268228       -5.1354143577810349       -5.0947469875119200       -4.9875533984352938       -4.7408858297590335       -4.6132225595006497     
