  -3.1415926535897931      -0.78349481017878020     
  -3.1409643350590750      -0.78225263922393173     
  -3.1403360165283574      -0.77976202423543117     
  -3.1397076979976393      -0.77725888159003120     
  -3.1390793794669212      -0.77474325024291624     
  -3.1384510609362035      -0.77221516912173138     
  -3.1378227424054854      -0.76967467599319528     
  -3.1371944238747673      -0.76712181041411265     
  -3.1365661053440492      -0.76455661177204415     
  -3.1359377868133316      -0.76197911918226457     
  -3.1353094682826135      -0.75938937204704293     
  -3.1346811497518954      -0.75678741077869560     
  -3.1340528312211777      -0.75417327560187697     
  -3.1334245126904596      -0.75154700593724533     
  -3.1327961941597415      -0.74890864296612125     
  -3.1321678756290239      -0.74625822754054438     
  -3.1315395570983058      -0.74359580007096082     
  -3.1309112385675877      -0.74092140193925360     
  -3.1302829200368700      -0.73823507463212779     
  -3.1296546015061519      -0.73553685957010462     
  -3.1290262829754338      -0.73282679850850518     
  -3.1283979644447162      -0.73010493346207950     
  -3.1277696459139981      -0.72737130687055074     
  -3.1271413273832800      -0.72462596089584896     
  -3.1265130088525619      -0.72186893808809394     
  -3.1258846903218442      -0.71910028103051071     
  -3.1252563717911261      -0.71632003319678073     
  -3.1246280532604080      -0.71352823814152799     
  -3.1239997347296904      -0.71072493818305382     
  -3.1233714161989723      -0.70791017748863494     
  -3.1227430976682542      -0.70508400057693732     
  -3.1221147791375365      -0.70224645093452120     
  -3.1214864606068184      -0.69939757223742671     
  -3.1208581420761003      -0.69653740951577536     
  -3.1202298235453827      -0.69366600787696708     
  -3.1196015050146646      -0.69078341111479724     
  -3.1189731864839465      -0.68788966479842040     
  -3.1183448679532288      -0.68498481454119187     
  -3.1177165494225108      -0.68206890515060237     
  -3.1170882308917927      -0.67914198264104952     
  -3.1164599123610746      -0.67620409255226566     
  -3.1158315938303569      -0.67325528107711463     
  -3.1152032752996388      -0.67029559466047817     
  -3.1145749567689207      -0.66732507933701457     
  -3.1139466382382031      -0.66434378161231311     
  -3.1133183197074850      -0.66135174885300918     
  -3.1126900011767669      -0.65834902786644234     
  -3.1120616826460492      -0.65533566517476571     
  -3.1114333641153311      -0.65231170872046151     
  -3.1108050455846130      -0.64927720653615617     
  -3.1101767270538954      -0.64623220557266592     
  -3.1095484085231773      -0.64317675395094631     
  -3.1089200899924592      -0.64011089980108604     
  -3.1082917714617415      -0.63703469191556283     
  -3.1076634529310234      -0.63394817837480555     
  -3.1070351344003053      -0.63085140726113065     
  -3.1064068158695872      -0.62774442846530076     
  -3.1057784973388696      -0.62462729074297074     
  -3.1051501788081515      -0.62150004341643117     
  -3.1045218602774334      -0.61836273518798124     
  -3.1038935417467157      -0.61521541603854624     
  -3.1032652232159976      -0.61205813657274677     
  -3.1026369046852795      -0.60889094594361703     
  -3.1020085861545619      -0.60571389400881892     
  -3.1013802676238438      -0.60252703127178264     
  -3.1007519490931257      -0.59933040884489586     
  -3.1001236305624080      -0.59612407674955836     
  -3.0994953120316899      -0.59290808585163535     
  -3.0988669935009718      -0.58968248778048826     
  -3.0982386749702542      -0.58644733301746865     
  -3.0976103564395361      -0.58320267319193420     
  -3.0969820379088180      -0.57994855978238213     
  -3.0963537193780999      -0.57668504436666979     
  -3.0957254008473822      -0.57341217891266749     
  -3.0950970823166641      -0.57013001590338563     
  -3.0944687637859460      -0.56683860697373434     
  -3.0938404452552284      -0.56353800460668235     
  -3.0932121267245103      -0.56022826126136083     
  -3.0925838081937922      -0.55690942998742432     
  -3.0919554896630745      -0.55358156352544763     
  -3.0913271711323564      -0.55024471449826151     
  -3.0906988526016383      -0.54689893700789816     
  -3.0900705340709207      -0.54354428337727245     
  -3.0894422155402026      -0.54018080761644482     
  -3.0888138970094845      -0.53680856369125940     
  -3.0881855784787668      -0.53342760498437736     
  -3.0875572599480487      -0.53003798550765702     
  -3.0869289414173307      -0.52663975979729249     
  -3.0863006228866126      -0.52323298184490563     
  -3.0856723043558949      -0.51981770597511667     
  -3.0850439858251768      -0.51639398734044495     
  -3.0844156672944587      -0.51296188025078737     
  -3.0837873487637411      -0.50952143976115216     
  -3.0831590302330230      -0.50607272110684276     
  -3.0825307117023049      -0.50261577935758195     
  -3.0819023931715872      -0.49915067003567803     
  -3.0812740746408691      -0.49567744851075463     
  -3.0806457561101510      -0.49219617022045892     
  -3.0800174375794334      -0.48870689157756586     
  -3.0793891190487153      -0.48520966811909355     
  -3.0787608005179972      -0.48170455601495576     
  -3.0781324819872795      -0.47819161200538085     
  -3.0775041634565614      -0.47467089187391703     
  -3.0768758449258433      -0.47114245245646902     
  -3.0762475263951252      -0.46760635001126016     
  -3.0756192078644076      -0.46406264185619672     
  -3.0749908893336895      -0.46051138532024732     
  -3.0743625708029714      -0.45695263652731699     
  -3.0737342522722537      -0.45338645330125954     
  -3.0731059337415356      -0.44981289301151572     
  -3.0724776152108175      -0.44623201301095428     
  -3.0718492966800999      -0.44264387092473184     
  -3.0712209781493818      -0.43904852464846383     
  -3.0705926596186637      -0.43544603229852147     
  -3.0699643410879460      -0.43183645125722436     
  -3.0693360225572279      -0.42821984027566262     
  -3.0687077040265098      -0.42459625791175770     
  -3.0680793854957917      -0.42096576186242146     
  -3.0674510669650741      -0.41732841092843154     
  -3.0668227484343560      -0.41368426389951468     
  -3.0661944299036379      -0.41003337946973845     
  -3.0655661113729202      -0.40637581681150009     
  -3.0649377928422021      -0.40271163503282437     
  -3.0643094743114840      -0.39904089289952521     
  -3.0636811557807664      -0.39536364953615183     
  -3.0630528372500483      -0.39167996514724063     
  -3.0624245187193302      -0.38798989880031626     
  -3.0617962001886125      -0.38429351002654738     
  -3.0611678816578944      -0.38059085899180439     
  -3.0605395631271763      -0.37688200512236825     
  -3.0599112445964587      -0.37316700878468329     
  -3.0592829260657406      -0.36944593008571941     
  -3.0586546075350225      -0.36571882887125606     
  -3.0580262890043048      -0.36198576564016521     
  -3.0573979704735867      -0.35824680107345352     
  -3.0567696519428686      -0.35450199556145662     
  -3.0561413334121506      -0.35075140952209877     
  -3.0555130148814329      -0.34699510434470177     
  -3.0548846963507148      -0.34323314059620985     
  -3.0542563778199967      -0.33946557870742461     
  -3.0536280592892791      -0.33569248026453369     
  -3.0529997407585610      -0.33191390638088686     
  -3.0523714222278429      -0.32812991902717675     
  -3.0517431036971252      -0.32434057861764709     
  -3.0511147851664071      -0.32054594660968833     
  -3.0504864666356890      -0.31674608537874238     
  -3.0498581481049714      -0.31294105585786997     
  -3.0492298295742533      -0.30913092011342391     
  -3.0486015110435352      -0.30531574016945229     
  -3.0479731925128171      -0.30149557814934014     
  -3.0473448739820994      -0.29767049515724459     
  -3.0467165554513813      -0.29384055406349557     
  -3.0460882369206632      -0.29000581722698571     
  -3.0454599183899456      -0.28616634678396974     
  -3.0448315998592275      -0.28232220526811097     
  -3.0442032813285094      -0.27847345491042041     
  -3.0435749627977917      -0.27462015822892460     
  -3.0429466442670736      -0.27076237791917895     
  -3.0423183257363555      -0.26690017763156848     
  -3.0416900072056379      -0.26303361908105988     
  -3.0410616886749198      -0.25916276495401858     
  -3.0404333701442017      -0.25528767945827718     
  -3.0398050516134840      -0.25140842534091501     
  -3.0391767330827659      -0.24752506495528587     
  -3.0385484145520478      -0.24363766213208199     
  -3.0379200960213302      -0.23974628024205910     
  -3.0372917774906121      -0.23585098218774242     
  -3.0366634589598940      -0.23195183181178694     
  -3.0360351404291759      -0.22804889262843669     
  -3.0354068218984582      -0.22414222844539866     
  -3.0347785033677401      -0.22023190240895854     
  -3.0341501848370220      -0.21631797823300097     
  -3.0335218663063044      -0.21240052006740287     
  -3.0328935477755863      -0.20847959139882510     
  -3.0322652292448682      -0.20455525682606335     
  -3.0316369107141505      -0.20062757981277549     
  -3.0310085921834324      -0.19669662437087526     
  -3.0303802736527143      -0.19276245464288566     
  -3.0297519551219967      -0.18882513513378038     
  -3.0291236365912786      -0.18488472992537719     
  -3.0284953180605605      -0.18094130275730103     
  -3.0278669995298424      -0.17699491850523105     
  -3.0272386809991247      -0.17304564173576895     
  -3.0266103624684066      -0.16909353692075890     
  -3.0259820439376885      -0.16513866765909041     
  -3.0253537254069709      -0.16118109925602164     
  -3.0247254068762528      -0.15722089678041309     
  -3.0240970883455347      -0.15325812353401985     
  -3.0234687698148170      -0.14929284542555329     
  -3.0228404512840990      -0.14532512693789995     
  -3.0222121327533809      -0.14135503213908585     
  -3.0215838142226632      -0.13738262667472950     
  -3.0209554956919451      -0.13340797527241208     
  -3.0203271771612270      -0.12943114261279631     
  -3.0196988586305094      -0.12545219395882795     
